147.5	1.62E-05
148	1.59E-05
148.5	1.55E-05
149	1.51E-05
149.5	1.47E-05
150	1.43E-05
150.5	1.40E-05
151	1.36E-05
151.5	1.32E-05
152	1.28E-05
152.5	1.25E-05
153	1.21E-05
153.5	1.17E-05
154	1.14E-05
154.5	1.10E-05
155	1.07E-05
155.5	1.03E-05
156	1.00E-05
156.5	9.67E-06
157	9.34E-06
157.5	9.02E-06
158	8.70E-06
158.5	8.39E-06
159	8.09E-06
159.5	7.79E-06
160	7.50E-06
160.5	7.21E-06
161	6.93E-06
161.5	6.66E-06
162	6.40E-06
162.5	6.14E-06
163	5.88E-06
163.5	5.64E-06
164	5.40E-06
164.5	5.16E-06
165	4.93E-06
165.5	4.71E-06
166	4.49E-06
166.5	4.28E-06
167	4.08E-06
167.5	3.87E-06
168	3.68E-06
168.5	3.49E-06
169	3.30E-06
169.5	3.12E-06
170	2.94E-06
170.5	2.77E-06
171	2.60E-06
171.5	2.44E-06
172	2.27E-06
172.5	2.12E-06
173	1.96E-06
173.5	1.81E-06
174	1.66E-06
174.5	1.51E-06
175	1.37E-06
175.5	1.22E-06
176	1.08E-06
176.5	9.45E-07
177	8.07E-07
177.5	6.71E-07
178	5.35E-07
178.5	4.01E-07
179	2.67E-07
179.5	1.33E-07
180	3.33E-08
