147.5	3.26E-05
148	3.21E-05
148.5	3.17E-05
149	3.12E-05
149.5	3.07E-05
150	3.02E-05
150.5	2.98E-05
151	2.93E-05
151.5	2.88E-05
152	2.84E-05
152.5	2.79E-05
153	2.74E-05
153.5	2.70E-05
154	2.65E-05
154.5	2.60E-05
155	2.55E-05
155.5	2.51E-05
156	2.46E-05
156.5	2.41E-05
157	2.36E-05
157.5	2.32E-05
158	2.27E-05
158.5	2.22E-05
159	2.17E-05
159.5	2.12E-05
160	2.07E-05
160.5	2.02E-05
161	1.97E-05
161.5	1.93E-05
162	1.88E-05
162.5	1.83E-05
163	1.78E-05
163.5	1.73E-05
164	1.67E-05
164.5	1.62E-05
165	1.57E-05
165.5	1.52E-05
166	1.47E-05
166.5	1.42E-05
167	1.37E-05
167.5	1.31E-05
168	1.26E-05
168.5	1.21E-05
169	1.15E-05
169.5	1.10E-05
170	1.05E-05
170.5	9.93E-06
171	9.39E-06
171.5	8.85E-06
172	8.31E-06
172.5	7.76E-06
173	7.22E-06
173.5	6.67E-06
174	6.12E-06
174.5	5.56E-06
175	5.01E-06
175.5	4.46E-06
176	3.90E-06
176.5	3.35E-06
177	2.79E-06
177.5	2.23E-06
178	1.68E-06
178.5	1.12E-06
179	5.59E-07
179.5	1.40E-07
180	
